"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
7764,"3","2023-12-19T08:20:28.968239Z",11576,"/data/upload/54/634d417c-CAM04_20231114_154953233.jpg","[{""x"":19.65262117408456,""y"":20.155561272077282,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":12.703828880686949,""y"":49.90126863328811,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":4.231178628210913,""y"":27.551351900137895,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.746,"2023-12-19T08:20:28.968255Z"
7765,"3","2023-12-19T08:20:39.450330Z",11577,"/data/upload/54/ae57b3de-CAM04_20231114_154953421.jpg","[{""x"":19.671620926285094,""y"":20.072678102023843,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":12.966645906340036,""y"":49.25686689407122,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":4.322215302113345,""y"":28.199920550442098,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.079,"2023-12-19T08:20:39.450347Z"
7766,"3","2023-12-19T08:20:50.826262Z",11578,"/data/upload/54/dc1a6d67-CAM04_20231114_154953706.jpg","[{""x"":19.68824483129323,""y"":20.394855735107296,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":12.739452537895621,""y"":49.81547339838139,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":4.205847967056449,""y"":27.62810151419955,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.537,"2023-12-19T08:20:50.826278Z"
7767,"3","2023-12-19T08:21:03.952361Z",11579,"/data/upload/54/6165874f-CAM04_20231114_154953928.jpg","[{""x"":19.616207909591335,""y"":20.443662485834842,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":12.800406856258753,""y"":49.84950334465726,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":3.7126721184819758,""y"":29.53139722361162,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.113,"2023-12-19T08:21:03.952377Z"
7768,"3","2023-12-19T08:21:17.230090Z",11580,"/data/upload/54/d0d69cad-CAM04_20231114_155032308.jpg","[{""x"":19.589434937318092,""y"":20.707244111988956,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":12.720052702554355,""y"":49.955547138227445,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":4.339406376142595,""y"":26.935484004841413,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.849,"2023-12-19T08:21:17.230106Z"
7769,"3","2023-12-19T08:21:30.186571Z",11581,"/data/upload/54/1e0e491d-CAM04_20231114_155034507.jpg","[{""x"":19.589723826863185,""y"":20.526432237197387,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":12.789035414447083,""y"":49.81137196868796,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":4.829711198434165,""y"":26.43715401786521,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.284,"2023-12-19T08:21:30.186587Z"
7770,"3","2023-12-19T08:21:43.990550Z",11582,"/data/upload/54/76ac2338-CAM04_20231114_155035088.jpg","[{""x"":19.674786380762058,""y"":20.3832110221272,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":12.803572310735714,""y"":49.71516785869126,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":4.048315673121502,""y"":27.25442509215354,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.485,"2023-12-19T08:21:43.990568Z"
8552,"3","2023-12-20T04:37:23.387401Z",11583,"/data/upload/54/d206d838-CAM04_20231114_155035303.jpg","[{""x"":12.359120345857736,""y"":51.28182305889393,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.411686106881838,""y"":21.422908278454216,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":4.070065782576157,""y"":28.38388227634814,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.221,"2023-12-20T04:37:23.387416Z"
8553,"3","2023-12-20T04:37:58.428797Z",11584,"/data/upload/54/356ca35e-CAM04_20231114_155035559.jpg","[{""x"":12.14276290183361,""y"":52.288499892747645,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":19.245704132579313,""y"":22.130385352749325,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":6.551085762735926,""y"":30.593464265978255,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.541,"2023-12-20T04:37:58.428812Z"
8554,"3","2023-12-20T04:38:09.947906Z",11585,"/data/upload/54/2d224609-CAM04_20231114_155035827.jpg","[{""x"":11.856609097456012,""y"":53.56164214201027,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.95497074004521,""y"":22.969993256529094,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":7.368612704077035,""y"":33.411454253369975,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.207,"2023-12-20T04:38:09.947921Z"
8555,"3","2023-12-20T04:38:23.912601Z",11586,"/data/upload/54/2dd9b6bf-CAM04_20231114_155036157.jpg","[{""x"":11.38485615708177,""y"":55.48881742204135,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.739674736435482,""y"":24.323193487611018,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":6.9518148215809035,""y"":34.734123896741835,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.763,"2023-12-20T04:38:23.912616Z"
8556,"3","2023-12-20T04:38:35.010460Z",11587,"/data/upload/54/7e360aed-CAM04_20231114_155036398.jpg","[{""x"":11.322879193654181,""y"":55.60139320371091,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.67769777300789,""y"":24.167100097432037,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":7.9980981920285315,""y"":35.719874486919146,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.56,"2023-12-20T04:38:35.010475Z"
8557,"3","2023-12-20T04:38:47.736471Z",11588,"/data/upload/54/d271fae7-CAM04_20231114_155036784.jpg","[{""x"":11.014185391261508,""y"":57.56104179503044,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.41937944033682,""y"":25.589410345054493,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":7.084898752976648,""y"":36.53767909788239,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.407,"2023-12-20T04:38:47.736487Z"
8558,"3","2023-12-20T04:38:59.903294Z",11589,"/data/upload/54/8b729a6a-CAM04_20231114_155037043.jpg","[{""x"":10.595064564211595,""y"":58.780693643732626,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.302511431616512,""y"":26.271723850059608,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":6.212398698432329,""y"":38.63050575509233,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.043,"2023-12-20T04:38:59.903309Z"
8559,"3","2023-12-20T04:39:10.675200Z",11590,"/data/upload/54/ff29b002-CAM04_20231114_155037260.jpg","[{""x"":10.650881791418136,""y"":58.73988067404239,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":18.25757771937985,""y"":26.768249224066444,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":5.159955591763654,""y"":38.85836195725062,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.14,"2023-12-20T04:39:10.675215Z"
8560,"3","2023-12-20T04:39:22.134838Z",11591,"/data/upload/54/ffd1b4d0-CAM04_20231114_155038174.jpg","[{""x"":7.3731369319797455,""y"":72.39340873016019,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":16.028558547782055,""y"":35.93988700434728,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":0.9617135128669234,""y"":50.411385578916224,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.309,"2023-12-20T04:39:22.134853Z"
8561,"3","2023-12-20T04:39:35.383310Z",11592,"/data/upload/54/f4e30910-CAM04_20231114_155038424.jpg","[{""x"":7.31451820357643,""y"":72.70786804931885,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":16.180600874578165,""y"":35.54420485336991,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":2.4381727345254767,""y"":49.138864948905905,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.264,"2023-12-20T04:39:35.383326Z"
8562,"3","2023-12-20T04:39:46.277214Z",11593,"/data/upload/54/2d4039a1-CAM04_20231114_155038615.jpg","[{""x"":7.382122353675034,""y"":72.56334299619115,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":16.098589879603615,""y"":35.42184500691972,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":3.5420002967974074,""y"":47.856525952999654,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.805,"2023-12-20T04:39:46.277230Z"
8563,"3","2023-12-20T04:40:00.461294Z",11594,"/data/upload/54/4beb1d81-CAM04_20231114_155041203.jpg","[{""x"":4.543867368888388,""y"":84.40577457007765,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.462797357071578,""y"":43.10460612766124,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":0.44330413355008663,""y"":57.58587449029741,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.441,"2023-12-20T04:40:00.461310Z"
8564,"3","2023-12-20T04:40:14.667415Z",11595,"/data/upload/54/b92ddbc9-CAM04_20231114_155041677.jpg","[{""x"":3.98973720195078,""y"":86.88283394319814,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.130319256909013,""y"":44.7689412559399,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":0.7203692170188908,""y"":62.20557050890998,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.567,"2023-12-20T04:40:14.667431Z"
8565,"3","2023-12-20T04:40:26.574348Z",11596,"/data/upload/54/120a19db-CAM04_20231114_155041868.jpg","[{""x"":4.083939330330175,""y"":86.42750511114151,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":14.080447541884633,""y"":44.73475135075585,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":0.6704975019945062,""y"":62.208322614855106,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",23.475,"2023-12-20T04:40:41.477312Z"
8566,"3","2023-12-20T04:40:55.966956Z",11597,"/data/upload/54/462b73e8-CAM04_20231114_155042108.jpg","[{""x"":14.054756052326608,""y"":44.7563177274329,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":4.030037577728061,""y"":86.66870853580473,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":0.5037546972160076,""y"":60.6077988664966,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.203,"2023-12-20T04:40:55.966973Z"
8567,"3","2023-12-20T04:41:13.975632Z",11598,"/data/upload/54/c0c19c17-CAM04_20231114_155042313.jpg","[{""x"":14.09873383739357,""y"":44.564079259339074,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":3.79745403402343,""y"":87.15082968905075,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":1.0545097076822683,""y"":60.49347445823886,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.824,"2023-12-20T04:41:13.975647Z"
8568,"3","2023-12-20T04:41:26.291941Z",11599,"/data/upload/54/ca85a0dd-CAM04_20231114_155042527.jpg","[{""x"":14.155506991769812,""y"":44.563942882867444,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":4.080413047449661,""y"":86.341999105315,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":0.45337922749440673,""y"":60.28108943600687,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.642,"2023-12-20T04:41:26.291965Z"
8569,"3","2023-12-20T04:41:40.533238Z",11600,"/data/upload/54/b68517a2-CAM04_20231114_155131555.jpg","[{""x"":14.22139974330285,""y"":44.64355332046516,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":4.213221103988427,""y"":86.28727495698844,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":0.09159176313018318,""y"":58.68762366709325,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.081,"2023-12-20T04:41:40.533254Z"
8570,"3","2023-12-20T04:41:56.043585Z",11601,"/data/upload/54/83d50df8-CAM04_20231114_155132026.jpg","[{""x"":14.130319256909013,""y"":44.55192090463621,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":4.045150218644541,""y"":86.81358163641113,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":0.22165206677504332,""y"":57.777160888880466,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.603,"2023-12-20T04:41:56.043600Z"
